date,RH2M,T2M,PRECTOT
2023-11-11,87.5,23.81,0.99
2023-11-12,85.61,24.01,1.03
2023-11-13,92.21,22.92,2.54
2023-11-14,82.69,24.89,0.57
2023-11-15,86.42,23.75,2.55
2023-11-16,79.56,25.07,1.07
2023-11-17,79.79,25.38,4.29
2023-11-18,80.93,25.31,2.71
2023-11-19,77.6,25.5,0.46
2023-11-20,74.11,26.13,0.16
2023-11-21,72.14,26.19,0.1
2023-11-22,77.42,25.38,0.19
2023-11-23,79.35,25.09,0.8
2023-11-24,79.73,24.9,0.58
2023-11-25,79.18,24.87,1.05
2023-11-26,79.63,25.14,2.2
2023-11-27,75.39,25.99,0.56
2023-11-28,79.82,24.89,0.64
2023-11-29,78.15,24.74,0.2
2023-11-30,72.84,25.73,0.23
2023-12-01,67.56,26.06,0.32
2023-12-02,71.89,25.51,0.19
2023-12-03,71.63,25.82,0.07
2023-12-04,70.37,25.76,0.06
2023-12-05,70.17,25.22,0.01
2023-12-06,70.77,25.11,0.15
2023-12-07,71.62,25.25,0.18
2023-12-08,72.27,25.89,0.01
2023-12-09,63.86,26.18,0.0
2023-12-10,61.47,25.7,0.0
2023-12-11,55.42,25.68,0.0
2023-12-12,51.76,24.91,0.0
2023-12-13,53.13,24.98,0.0
2023-12-14,55.41,25.24,0.0
2023-12-15,55.85,25.03,0.0
2023-12-16,56.02,25.5,0.0
2023-12-17,57.42,26.4,0.0
2023-12-18,56.64,26.61,0.0
2023-12-19,55.41,26.96,0.0
2023-12-20,58.16,26.53,0.0
2023-12-21,54.29,26.95,0.0
2023-12-22,50.09,27.03,0.0
2023-12-23,50.23,26.61,0.0
2023-12-24,49.41,26.12,0.0
2023-12-25,49.93,26.61,0.0
2023-12-26,49.92,26.55,0.0
2023-12-27,47.68,25.68,0.0
2023-12-28,49.9,25.21,0.0
2023-12-29,50.61,25.79,0.0
2023-12-30,51.5,26.27,0.0
2023-12-31,52.16,25.91,0.0
2024-01-01,52.34,26.29,0.0
2024-01-02,52.58,26.68,0.0
2024-01-03,53.05,25.84,0.0
2024-01-04,50.85,26.02,0.0
2024-01-05,45.95,25.54,0.0
2024-01-06,49.09,25.33,0.0
2024-01-07,47.09,26.0,0.0
2024-01-08,49.27,25.19,0.0
2024-01-09,47.66,25.63,0.0
2024-01-10,45.94,25.63,0.0
2024-01-11,40.14,24.92,0.0
2024-01-12,41.36,25.02,0.0
2024-01-13,47.88,25.46,0.0
2024-01-14,42.91,25.35,0.0
2024-01-15,41.37,25.06,0.0
2024-01-16,37.92,25.34,0.0
2024-01-17,35.15,23.87,0.0
2024-01-18,38.19,24.34,0.0
2024-01-19,40.22,25.01,0.0
2024-01-20,42.55,25.7,0.0
2024-01-21,39.69,25.64,0.0
2024-01-22,41.21,25.24,0.0
2024-01-23,54.61,25.58,0.02
2024-01-24,38.83,26.65,0.0
2024-01-25,30.86,25.73,0.0
2024-01-26,34.76,25.91,0.0
2024-01-27,35.62,26.29,0.0
2024-01-28,36.82,26.62,0.0
2024-01-29,44.78,27.05,0.0
2024-01-30,45.03,27.62,0.0
2024-01-31,36.2,27.96,0.0
2024-02-01,39.99,27.23,0.0
2024-02-02,35.11,27.33,0.0
2024-02-03,42.64,27.69,0.0
2024-02-04,41.29,27.85,0.0
2024-02-05,35.81,27.69,0.0
2024-02-06,35.25,27.9,0.0
2024-02-07,33.85,27.58,0.0
2024-02-08,41.47,27.74,0.0
2024-02-09,49.6,27.65,0.0
2024-02-10,53.27,28.47,0.0
2024-02-11,52.21,29.14,0.0
2024-02-12,44.94,28.75,0.0
2024-02-13,42.16,29.37,0.0
2024-02-14,54.13,28.68,0.0
2024-02-15,44.86,28.05,0.01
2024-02-16,37.15,28.04,0.01
2024-02-17,47.71,28.59,0.0
2024-02-18,52.77,28.78,0.01
2024-02-19,53.41,29.41,0.16
2024-02-20,58.33,29.56,0.68
2024-02-21,64.14,28.71,1.12
2024-02-22,63.06,28.24,0.16
2024-02-23,49.35,29.01,0.07
2024-02-24,36.52,29.37,0.0
2024-02-25,37.2,29.87,0.0
2024-02-26,56.04,29.49,0.01
2024-02-27,54.91,30.39,0.03
2024-02-28,62.59,29.18,0.25
2024-02-29,67.78,27.68,0.52
2024-03-01,65.76,27.86,0.13
2024-03-02,72.23,27.26,6.22
2024-03-03,80.82,25.99,3.31
2024-03-04,71.87,27.45,1.69
2024-03-05,74.17,27.02,2.09
2024-03-06,82.37,25.51,4.64
2024-03-07,73.63,26.67,0.45
2024-03-08,71.44,27.58,1.55
2024-03-09,76.42,26.57,0.57
2024-03-10,66.88,28.45,0.19
2024-03-11,75.13,27.29,0.49
2024-03-12,77.09,26.93,2.22
2024-03-13,77.75,26.79,1.08
2024-03-14,68.48,27.58,0.8
2024-03-15,65.69,28.52,0.3
2024-03-16,70.6,27.76,1.07
2024-03-17,68.75,28.29,0.6
2024-03-18,70.8,27.31,0.57
2024-03-19,59.28,27.05,0.34
2024-03-20,55.56,28.81,0.0
2024-03-21,61.55,28.69,0.15
2024-03-22,57.34,29.38,0.0
2024-03-23,65.42,28.04,0.0
2024-03-24,56.3,29.52,0.0
2024-03-25,62.22,29.09,0.0
2024-03-26,58.21,29.36,0.0
2024-03-27,55.41,30.47,1.42
2024-03-28,60.7,29.73,2.43
2024-03-29,70.19,28.4,8.04
2024-03-30,78.2,27.22,9.07
2024-03-31,81.27,26.87,6.79
2024-04-01,85.24,25.5,1.6
2024-04-02,76.99,26.79,2.17
2024-04-03,83.47,26.0,19.58
2024-04-04,84.49,25.49,2.57
2024-04-05,87.66,24.91,2.94
2024-04-06,76.32,25.34,0.79
2024-04-07,71.38,26.69,0.63
2024-04-08,80.69,26.01,2.34
2024-04-09,83.69,25.38,2.55
2024-04-10,84.22,25.36,29.56
2024-04-11,88.14,24.56,12.97
2024-04-12,84.53,25.28,2.45
2024-04-13,87.47,24.75,5.73
2024-04-14,86.07,25.3,4.64
2024-04-15,89.96,24.84,9.22
2024-04-16,89.23,25.39,4.39
2024-04-17,87.76,25.31,3.63
2024-04-18,85.93,26.03,6.52
2024-04-19,89.2,25.25,2.65
2024-04-20,81.01,26.31,0.44
2024-04-21,84.53,25.91,4.57
2024-04-22,80.72,26.83,4.41
2024-04-23,80.52,26.71,1.37
2024-04-24,86.76,25.7,2.82
2024-04-25,88.49,25.25,4.91
2024-04-26,88.33,25.07,8.73
2024-04-27,80.97,26.35,2.88
2024-04-28,84.69,26.11,6.26
2024-04-29,88.88,25.51,7.03
2024-04-30,88.72,25.52,13.81
2024-05-01,84.82,25.93,1.21
2024-05-02,84.27,25.7,2.23
2024-05-03,89.36,24.78,3.31
2024-05-04,89.16,24.88,4.53
2024-05-05,82.14,25.58,2.22
2024-05-06,80.47,26.22,0.39
2024-05-07,91.23,25.26,5.94
2024-05-08,88.87,25.44,0.63
2024-05-09,84.11,25.74,0.23
2024-05-10,84.48,25.29,0.98
2024-05-11,79.24,26.39,0.85
2024-05-12,83.41,26.02,1.83
2024-05-13,89.23,24.91,3.21
2024-05-14,84.66,25.48,5.11
2024-05-15,81.9,25.25,1.51
2024-05-16,81.28,26.19,3.94
2024-05-17,83.92,26.13,2.8
2024-05-18,87.05,25.49,3.57
2024-05-19,88.2,24.62,2.2
2024-05-20,80.99,25.91,0.62
2024-05-21,81.23,25.97,1.13
2024-05-22,83.39,25.22,1.68
2024-05-23,81.54,24.95,1.88
2024-05-24,85.08,24.26,2.49
2024-05-25,77.56,25.49,1.12
2024-05-26,73.91,26.39,0.64
2024-05-27,73.98,27.02,2.22
2024-05-28,88.28,25.31,5.03
2024-05-29,83.99,25.82,3.6
2024-05-30,85.69,25.16,2.27
2024-05-31,81.7,24.89,2.1
2024-06-01,78.81,26.18,3.75
2024-06-02,83.92,25.23,5.4
2024-06-03,78.99,26.1,2.44
2024-06-04,80.57,26.07,4.57
2024-06-05,80.1,25.69,2.01
2024-06-06,79.14,25.6,0.31
2024-06-07,75.08,26.02,0.7
2024-06-08,89.51,24.08,3.86
2024-06-09,80.33,25.11,1.03
2024-06-10,82.53,24.82,4.29
2024-06-11,83.88,24.24,6.62
2024-06-12,71.05,25.98,0.32
2024-06-13,71.84,26.91,1.39
2024-06-14,79.95,25.39,3.1
2024-06-15,80.34,25.22,0.64
2024-06-16,84.87,23.5,2.28
2024-06-17,78.32,24.44,0.69
2024-06-18,67.65,26.98,0.26
2024-06-19,67.87,27.34,0.37
2024-06-20,75.73,26.45,7.02
2024-06-21,86.05,24.74,7.92
2024-06-22,80.07,25.62,3.13
2024-06-23,83.48,24.94,6.42
2024-06-24,95.39,22.87,9.56
2024-06-25,85.49,23.7,5.11
2024-06-26,85.83,23.52,1.8
2024-06-27,86.16,23.98,4.19
2024-06-28,81.53,25.0,2.36
2024-06-29,85.52,24.45,3.01
2024-06-30,82.98,24.19,1.79
2024-07-01,85.37,24.25,2.68
2024-07-02,83.9,24.46,4.85
2024-07-03,78.35,25.42,1.12
2024-07-04,86.32,23.84,1.7
2024-07-05,81.53,24.52,2.7
2024-07-06,87.33,23.74,2.8
2024-07-07,82.25,24.51,2.64
2024-07-08,81.36,24.39,2.22
2024-07-09,81.1,24.62,4.21
2024-07-10,88.08,22.76,1.86
2024-07-11,76.21,25.01,0.35
2024-07-12,78.64,24.57,0.23
2024-07-13,74.76,25.43,0.19
2024-07-14,78.27,24.69,0.59
2024-07-15,89.59,23.34,12.77
2024-07-16,85.49,24.18,12.27
2024-07-17,90.9,23.12,18.89
2024-07-18,89.85,23.17,38.91
2024-07-19,93.34,22.33,15.85
2024-07-20,86.71,23.25,2.94
2024-07-21,86.16,23.33,4.85
2024-07-22,85.85,23.28,4.18
2024-07-23,81.68,23.91,1.29
2024-07-24,83.67,24.32,3.12
2024-07-25,85.23,23.93,2.67
2024-07-26,85.64,23.54,2.71
2024-07-27,84.68,23.55,3.64
2024-07-28,89.19,22.69,8.12
2024-07-29,89.98,22.62,3.98
2024-07-30,86.15,23.33,3.31
2024-07-31,83.03,23.9,3.08
2024-08-01,82.77,23.6,2.73
2024-08-02,79.21,24.25,0.46
2024-08-03,85.36,23.08,0.62
2024-08-04,85.96,22.89,2.44
2024-08-05,79.17,24.33,0.54
2024-08-06,79.21,24.48,2.72
2024-08-07,80.88,23.94,4.25
2024-08-08,77.5,24.48,0.4
2024-08-09,79.06,24.96,1.66
2024-08-10,83.68,24.45,4.1
2024-08-11,81.65,24.77,4.72
2024-08-12,84.74,24.0,3.23
2024-08-13,83.35,23.66,3.45
2024-08-14,80.75,24.16,1.32
2024-08-15,83.19,24.22,6.75
2024-08-16,82.04,23.75,3.08
2024-08-17,82.98,23.54,3.06
2024-08-18,88.13,22.85,8.25
2024-08-19,90.04,22.5,9.45
2024-08-20,86.56,23.19,4.4
2024-08-21,83.59,24.07,2.4
2024-08-22,87.77,23.57,7.2
2024-08-23,87.57,23.31,9.74
2024-08-24,87.05,22.7,1.48
2024-08-25,84.02,23.91,1.47
2024-08-26,85.72,23.46,2.7
2024-08-27,81.25,24.5,0.5
2024-08-28,82.55,24.54,1.35
2024-08-29,88.85,23.25,2.39
2024-08-30,79.39,23.73,1.06
2024-08-31,80.14,23.83,0.2
2024-09-01,75.41,25.38,0.4
2024-09-02,79.8,24.3,1.73
2024-09-03,74.68,24.26,0.22
2024-09-04,76.27,24.86,0.26
2024-09-05,85.02,23.15,4.35
2024-09-06,88.07,22.57,4.27
2024-09-07,72.87,24.33,0.13
2024-09-08,76.36,25.28,2.08
2024-09-09,79.81,24.88,5.08
2024-09-10,81.33,25.09,5.1
2024-09-11,88.05,23.82,4.91
2024-09-12,82.07,24.53,2.95
2024-09-13,84.99,24.04,3.11
2024-09-14,82.41,24.31,1.91
2024-09-15,77.18,25.25,1.44
2024-09-16,80.81,24.75,10.22
2024-09-17,83.03,24.4,2.72
2024-09-18,76.66,24.69,0.66
2024-09-19,85.83,23.69,15.34
2024-09-20,90.62,22.49,13.36
2024-09-21,88.14,23.18,5.54
2024-09-22,92.07,22.92,12.51
2024-09-23,90.15,22.28,5.14
2024-09-24,87.19,22.3,3.64
2024-09-25,83.03,23.79,1.88
2024-09-26,79.92,24.85,2.12
2024-09-27,93.4,22.54,20.58
2024-09-28,88.48,22.9,1.67
2024-09-29,83.59,23.51,0.99
2024-09-30,81.7,24.3,0.64
2024-10-01,80.46,24.83,0.98
2024-10-02,81.81,24.76,3.14
2024-10-03,94.06,22.88,16.25
2024-10-04,89.09,23.54,8.15
2024-10-05,88.65,22.84,9.23
2024-10-06,82.8,23.96,2.61
2024-10-07,90.47,23.09,2.65
2024-10-08,82.9,23.87,4.82
2024-10-09,82.14,23.66,1.09
2024-10-10,76.21,24.94,0.18
2024-10-11,74.3,25.71,1.71
2024-10-12,92.6,23.1,7.32
2024-10-13,89.46,22.45,6.86
2024-10-14,81.24,22.85,1.22
2024-10-15,79.68,23.55,7.68
2024-10-16,84.57,23.26,6.52
2024-10-17,80.57,24.27,0.71
2024-10-18,80.48,24.67,1.73
2024-10-19,85.72,23.87,3.37
2024-10-20,78.87,24.53,1.43
2024-10-21,79.12,24.91,1.06
2024-10-22,85.32,24.32,8.71
2024-10-23,84.68,24.28,0.68
2024-10-24,90.94,23.73,10.73
2024-10-25,81.61,24.9,0.86
2024-10-26,85.47,24.03,7.45
2024-10-27,86.73,24.13,5.84
2024-10-28,86.47,24.72,3.1
2024-10-29,92.05,23.81,9.54
2024-10-30,77.16,25.64,0.34
2024-10-31,84.68,23.62,0.27
2024-11-01,78.63,24.94,0.36
2024-11-02,82.77,24.21,0.38
2024-11-03,80.0,25.1,0.34
2024-11-04,84.48,24.02,0.4
2024-11-05,78.53,24.74,0.36
2024-11-06,74.26,25.51,0.44
2024-11-07,74.01,25.56,1.13
2024-11-08,68.11,25.82,0.09
2024-11-09,73.75,24.68,0.3
